"customer_id","payment_id","payment_date","previous_payment_date","payment_time_diff"
250,24986,"2007-03-21 23:40:40.996577","2007-03-21 15:49:21.996577","07:51:19"
250,24987,"2007-03-22 16:20:31.996577","2007-03-21 23:40:40.996577","16:39:51"
250,31733,"2007-04-06 05:24:02.996577","2007-03-22 16:20:31.996577","14 days 13:03:31"
250,31734,"2007-04-06 20:19:07.996577","2007-04-06 05:24:02.996577","14:55:05"
250,31735,"2007-04-09 22:15:59.996577","2007-04-06 20:19:07.996577","3 days 01:56:52"
250,31736,"2007-04-10 01:12:47.996577","2007-04-09 22:15:59.996577","02:56:48"
250,31737,"2007-04-10 23:49:12.996577","2007-04-10 01:12:47.996577","22:36:25"
250,31738,"2007-04-29 10:27:48.996577","2007-04-10 23:49:12.996577","18 days 10:38:36"
250,31739,"2007-04-30 07:14:14.996577","2007-04-29 10:27:48.996577","20:46:26"
251,19441,"2007-02-18 02:50:32.996577",NULL,NULL
251,19442,"2007-02-21 15:53:06.996577","2007-02-18 02:50:32.996577","3 days 13:02:34"
251,19443,"2007-02-21 20:37:24.996577","2007-02-21 15:53:06.996577","04:44:18"
251,24988,"2007-03-01 12:10:07.996577","2007-02-21 20:37:24.996577","7 days 15:32:43"
251,24989,"2007-03-17 06:59:29.996577","2007-03-01 12:10:07.996577","15 days 18:49:22"
251,24990,"2007-03-17 19:16:58.996577","2007-03-17 06:59:29.996577","12:17:29"
251,24991,"2007-03-18 17:40:07.996577","2007-03-17 19:16:58.996577","22:23:09"
251,24992,"2007-03-19 10:20:05.996577","2007-03-18 17:40:07.996577","16:39:58"
251,24993,"2007-03-19 15:01:42.996577","2007-03-19 10:20:05.996577","04:41:37"
251,24994,"2007-03-19 15:37:48.996577","2007-03-19 15:01:42.996577","00:36:06"
251,24995,"2007-03-21 05:34:46.996577","2007-03-19 15:37:48.996577","1 day 13:56:58"
251,24996,"2007-03-23 06:52:22.996577","2007-03-21 05:34:46.996577","2 days 01:17:36"
251,24997,"2007-03-23 14:51:34.996577","2007-03-23 06:52:22.996577","07:59:12"
251,31740,"2007-04-06 13:28:40.996577","2007-03-23 14:51:34.996577","13 days 22:37:06"
251,31741,"2007-04-07 00:44:14.996577","2007-04-06 13:28:40.996577","11:15:34"
251,31742,"2007-04-08 16:58:42.996577","2007-04-07 00:44:14.996577","1 day 16:14:28"
251,31743,"2007-04-09 00:13:30.996577","2007-04-08 16:58:42.996577","07:14:48"
251,31744,"2007-04-10 22:45:35.996577","2007-04-09 00:13:30.996577","1 day 22:32:05"
251,31745,"2007-04-11 21:54:37.996577","2007-04-10 22:45:35.996577","23:09:02"
251,31746,"2007-04-27 12:42:00.996577","2007-04-11 21:54:37.996577","15 days 14:47:23"
251,31747,"2007-04-29 06:01:38.996577","2007-04-27 12:42:00.996577","1 day 17:19:38"
251,31748,"2007-04-30 02:59:28.996577","2007-04-29 06:01:38.996577","20:57:50"
251,31749,"2007-04-30 10:58:45.996577","2007-04-30 02:59:28.996577","07:59:17"
251,31750,"2007-04-30 12:34:51.996577","2007-04-30 10:58:45.996577","01:36:06"
251,32095,"2007-05-14 13:44:29.996577","2007-04-30 12:34:51.996577","14 days 01:09:38"
252,19444,"2007-02-15 14:49:30.996577",NULL,NULL
252,19445,"2007-02-19 13:08:43.996577","2007-02-15 14:49:30.996577","3 days 22:19:13"
252,19446,"2007-02-20 06:10:13.996577","2007-02-19 13:08:43.996577","17:01:30"
252,24998,"2007-03-01 02:59:44.996577","2007-02-20 06:10:13.996577","8 days 20:49:31"
252,24999,"2007-03-01 21:56:26.996577","2007-03-01 02:59:44.996577","18:56:42"
252,25000,"2007-03-17 08:20:20.996577","2007-03-01 21:56:26.996577","15 days 10:23:54"
252,25001,"2007-03-19 20:08:01.996577","2007-03-17 08:20:20.996577","2 days 11:47:41"
252,25002,"2007-03-20 17:56:16.996577","2007-03-19 20:08:01.996577","21:48:15"
252,25003,"2007-03-21 22:20:58.996577","2007-03-20 17:56:16.996577","1 day 04:24:42"
252,31751,"2007-04-07 18:37:27.996577","2007-03-21 22:20:58.996577","16 days 20:16:29"
252,31752,"2007-04-10 01:32:04.996577","2007-04-07 18:37:27.996577","2 days 06:54:37"
252,31753,"2007-04-11 19:27:17.996577","2007-04-10 01:32:04.996577","1 day 17:55:13"
252,31754,"2007-04-11 19:52:02.996577","2007-04-11 19:27:17.996577","00:24:45"
252,31755,"2007-04-27 01:05:06.996577","2007-04-11 19:52:02.996577","15 days 05:13:04"
252,31756,"2007-04-27 04:26:58.996577","2007-04-27 01:05:06.996577","03:21:52"
252,31757,"2007-04-27 06:19:37.996577","2007-04-27 04:26:58.996577","01:52:39"
252,31758,"2007-04-28 01:12:51.996577","2007-04-27 06:19:37.996577","18:53:14"
252,31759,"2007-04-29 12:52:39.996577","2007-04-28 01:12:51.996577","1 day 11:39:48"
252,31760,"2007-04-29 23:33:56.996577","2007-04-29 12:52:39.996577","10:41:17"
252,32096,"2007-05-14 13:44:29.996577","2007-04-29 23:33:56.996577","14 days 14:10:33"
253,19447,"2007-02-15 13:31:41.996577",NULL,NULL
253,19448,"2007-02-16 04:46:57.996577","2007-02-15 13:31:41.996577","15:15:16"
253,19449,"2007-02-17 15:33:28.996577","2007-02-16 04:46:57.996577","1 day 10:46:31"
253,19450,"2007-02-17 20:24:09.996577","2007-02-17 15:33:28.996577","04:50:41"
253,19451,"2007-02-18 18:01:17.996577","2007-02-17 20:24:09.996577","21:37:08"
253,19452,"2007-02-19 07:41:32.996577","2007-02-18 18:01:17.996577","13:40:15"
253,25004,"2007-03-01 05:59:51.996577","2007-02-19 07:41:32.996577","9 days 22:18:19"
253,25005,"2007-03-01 15:16:27.996577","2007-03-01 05:59:51.996577","09:16:36"
253,25006,"2007-03-01 23:06:40.996577","2007-03-01 15:16:27.996577","07:50:13"
253,25007,"2007-03-18 14:01:20.996577","2007-03-01 23:06:40.996577","16 days 14:54:40"
253,25008,"2007-03-18 23:55:49.996577","2007-03-18 14:01:20.996577","09:54:29"
253,25009,"2007-03-19 10:28:54.996577","2007-03-18 23:55:49.996577","10:33:05"
253,25010,"2007-03-20 22:16:20.996577","2007-03-19 10:28:54.996577","1 day 11:47:26"
253,25011,"2007-03-21 05:12:40.996577","2007-03-20 22:16:20.996577","06:56:20"
253,25012,"2007-03-21 17:31:45.996577","2007-03-21 05:12:40.996577","12:19:05"
253,25013,"2007-03-21 18:05:36.996577","2007-03-21 17:31:45.996577","00:33:51"
253,25014,"2007-03-22 15:40:55.996577","2007-03-21 18:05:36.996577","21:35:19"
253,31761,"2007-04-06 06:29:34.996577","2007-03-22 15:40:55.996577","14 days 14:48:39"
253,31762,"2007-04-09 23:07:14.996577","2007-04-06 06:29:34.996577","3 days 16:37:40"
253,31763,"2007-04-10 03:30:48.996577","2007-04-09 23:07:14.996577","04:23:34"
253,31764,"2007-04-28 01:49:50.996577","2007-04-10 03:30:48.996577","17 days 22:19:02"
253,31765,"2007-04-28 08:00:24.996577","2007-04-28 01:49:50.996577","06:10:34"
253,31766,"2007-04-28 09:08:38.996577","2007-04-28 08:00:24.996577","01:08:14"
253,31767,"2007-04-29 17:43:33.996577","2007-04-28 09:08:38.996577","1 day 08:34:55"
253,31768,"2007-04-30 02:19:12.996577","2007-04-29 17:43:33.996577","08:35:39"
253,31769,"2007-04-30 02:44:40.996577","2007-04-30 02:19:12.996577","00:25:28"
254,19453,"2007-02-15 07:01:32.996577",NULL,NULL
254,19454,"2007-02-15 14:34:55.996577","2007-02-15 07:01:32.996577","07:33:23"
254,19455,"2007-02-17 15:41:58.996577","2007-02-15 14:34:55.996577","2 days 01:07:03"
254,19456,"2007-02-17 19:56:40.996577","2007-02-17 15:41:58.996577","04:14:42"
254,19457,"2007-02-19 11:15:18.996577","2007-02-17 19:56:40.996577","1 day 15:18:38"
254,25015,"2007-03-01 10:17:17.996577","2007-02-19 11:15:18.996577","9 days 23:01:59"
254,25016,"2007-03-02 09:50:00.996577","2007-03-01 10:17:17.996577","23:32:43"
254,25017,"2007-03-17 04:05:23.996577","2007-03-02 09:50:00.996577","14 days 18:15:23"
254,25018,"2007-03-17 22:41:41.996577","2007-03-17 04:05:23.996577","18:36:18"
254,25019,"2007-03-18 00:50:46.996577","2007-03-17 22:41:41.996577","02:09:05"
254,25020,"2007-03-18 02:20:17.996577","2007-03-18 00:50:46.996577","01:29:31"
254,25021,"2007-03-19 01:36:23.996577","2007-03-18 02:20:17.996577","23:16:06"
254,25022,"2007-03-19 06:05:10.996577","2007-03-19 01:36:23.996577","04:28:47"
254,25023,"2007-03-19 07:46:01.996577","2007-03-19 06:05:10.996577","01:40:51"
254,25024,"2007-03-19 10:35:08.996577","2007-03-19 07:46:01.996577","02:49:07"
254,25025,"2007-03-21 12:38:13.996577","2007-03-19 10:35:08.996577","2 days 02:03:05"
254,25026,"2007-03-23 11:53:34.996577","2007-03-21 12:38:13.996577","1 day 23:15:21"
254,31770,"2007-04-06 17:06:47.996577","2007-03-23 11:53:34.996577","14 days 05:13:13"
254,31771,"2007-04-09 01:48:56.996577","2007-04-06 17:06:47.996577","2 days 08:42:09"
254,31772,"2007-04-09 03:30:24.996577","2007-04-09 01:48:56.996577","01:41:28"
254,31773,"2007-04-09 03:52:21.996577","2007-04-09 03:30:24.996577","00:21:57"
254,31774,"2007-04-10 01:04:07.996577","2007-04-09 03:52:21.996577","21:11:46"
254,31775,"2007-04-10 01:27:01.996577","2007-04-10 01:04:07.996577","00:22:54"
254,31776,"2007-04-10 14:49:28.996577","2007-04-10 01:27:01.996577","13:22:27"
254,31777,"2007-04-10 20:27:58.996577","2007-04-10 14:49:28.996577","05:38:30"
254,31778,"2007-04-27 00:27:00.996577","2007-04-10 20:27:58.996577","16 days 03:59:02"
254,31779,"2007-04-27 15:14:06.996577","2007-04-27 00:27:00.996577","14:47:06"
254,31780,"2007-04-28 22:12:25.996577","2007-04-27 15:14:06.996577","1 day 06:58:19"
254,31781,"2007-04-29 10:30:32.996577","2007-04-28 22:12:25.996577","12:18:07"
254,31782,"2007-04-30 22:21:12.996577","2007-04-29 10:30:32.996577","1 day 11:50:40"
255,19458,"2007-02-15 02:59:54.996577",NULL,NULL
255,19459,"2007-02-15 16:24:40.996577","2007-02-15 02:59:54.996577","13:24:46"
255,19460,"2007-02-16 10:06:43.996577","2007-02-15 16:24:40.996577","17:42:03"
255,19461,"2007-02-21 18:35:17.996577","2007-02-16 10:06:43.996577","5 days 08:28:34"
255,25027,"2007-03-17 16:35:39.996577","2007-02-21 18:35:17.996577","23 days 22:00:22"
255,25028,"2007-03-17 23:38:59.996577","2007-03-17 16:35:39.996577","07:03:20"
255,25029,"2007-03-19 11:38:20.996577","2007-03-17 23:38:59.996577","1 day 11:59:21"
255,25030,"2007-03-19 16:02:16.996577","2007-03-19 11:38:20.996577","04:23:56"
255,25031,"2007-03-20 07:23:21.996577","2007-03-19 16:02:16.996577","15:21:05"
255,25032,"2007-03-20 09:49:52.996577","2007-03-20 07:23:21.996577","02:26:31"
255,25033,"2007-03-21 16:13:47.996577","2007-03-20 09:49:52.996577","1 day 06:23:55"
255,31783,"2007-04-08 02:48:45.996577","2007-03-21 16:13:47.996577","17 days 10:34:58"
255,31784,"2007-04-10 08:50:12.996577","2007-04-08 02:48:45.996577","2 days 06:01:27"
255,31785,"2007-04-10 21:16:39.996577","2007-04-10 08:50:12.996577","12:26:27"
255,31786,"2007-04-27 17:36:09.996577","2007-04-10 21:16:39.996577","16 days 20:19:30"
255,31787,"2007-04-28 00:00:11.996577","2007-04-27 17:36:09.996577","06:24:02"
255,31788,"2007-04-29 10:00:39.996577","2007-04-28 00:00:11.996577","1 day 10:00:28"
255,31789,"2007-04-30 05:50:18.996577","2007-04-29 10:00:39.996577","19:49:39"
256,19462,"2007-02-16 00:45:33.996577",NULL,NULL
256,19463,"2007-02-17 07:46:05.996577","2007-02-16 00:45:33.996577","1 day 07:00:32"
256,19464,"2007-02-17 07:54:41.996577","2007-02-17 07:46:05.996577","00:08:36"
256,19465,"2007-02-18 02:19:15.996577","2007-02-17 07:54:41.996577","18:24:34"
256,19466,"2007-02-18 13:28:30.996577","2007-02-18 02:19:15.996577","11:09:15"
256,19467,"2007-02-19 01:43:18.996577","2007-02-18 13:28:30.996577","12:14:48"
256,19468,"2007-02-19 20:35:50.996577","2007-02-19 01:43:18.996577","18:52:32"
256,25034,"2007-03-01 18:51:17.996577","2007-02-19 20:35:50.996577","9 days 22:15:27"
256,25035,"2007-03-02 03:35:33.996577","2007-03-01 18:51:17.996577","08:44:16"
256,25036,"2007-03-17 02:55:44.996577","2007-03-02 03:35:33.996577","14 days 23:20:11"
256,25037,"2007-03-19 23:01:48.996577","2007-03-17 02:55:44.996577","2 days 20:06:04"
256,25038,"2007-03-20 06:18:34.996577","2007-03-19 23:01:48.996577","07:16:46"
256,25039,"2007-03-20 18:44:32.996577","2007-03-20 06:18:34.996577","12:25:58"
256,25040,"2007-03-20 20:03:53.996577","2007-03-20 18:44:32.996577","01:19:21"
256,25041,"2007-03-21 10:36:08.996577","2007-03-20 20:03:53.996577","14:32:15"
256,25042,"2007-03-21 11:16:19.996577","2007-03-21 10:36:08.996577","00:40:11"
256,25043,"2007-03-23 05:24:30.996577","2007-03-21 11:16:19.996577","1 day 18:08:11"
256,25044,"2007-03-23 14:44:11.996577","2007-03-23 05:24:30.996577","09:19:41"
256,25045,"2007-03-23 14:46:38.996577","2007-03-23 14:44:11.996577","00:02:27"
256,31790,"2007-04-07 06:20:19.996577","2007-03-23 14:46:38.996577","14 days 15:33:41"
256,31791,"2007-04-07 08:56:26.996577","2007-04-07 06:20:19.996577","02:36:07"
256,31792,"2007-04-09 08:29:10.996577","2007-04-07 08:56:26.996577","1 day 23:32:44"
256,31793,"2007-04-11 16:10:59.996577","2007-04-09 08:29:10.996577","2 days 07:41:49"
256,31794,"2007-04-28 00:38:53.996577","2007-04-11 16:10:59.996577","16 days 08:27:54"
256,31795,"2007-04-30 19:39:22.996577","2007-04-28 00:38:53.996577","2 days 19:00:29"
257,19469,"2007-02-19 01:37:17.996577",NULL,NULL
257,19470,"2007-02-20 14:02:13.996577","2007-02-19 01:37:17.996577","1 day 12:24:56"
257,25046,"2007-03-02 11:27:34.996577","2007-02-20 14:02:13.996577","9 days 21:25:21"
257,25047,"2007-03-02 17:13:11.996577","2007-03-02 11:27:34.996577","05:45:37"
257,25048,"2007-03-16 23:24:32.996577","2007-03-02 17:13:11.996577","14 days 06:11:21"
257,25049,"2007-03-17 12:20:52.996577","2007-03-16 23:24:32.996577","12:56:20"
257,25050,"2007-03-19 00:24:21.996577","2007-03-17 12:20:52.996577","1 day 12:03:29"
257,25051,"2007-03-19 02:39:16.996577","2007-03-19 00:24:21.996577","02:14:55"
257,25052,"2007-03-19 13:29:24.996577","2007-03-19 02:39:16.996577","10:50:08"
257,25053,"2007-03-19 14:08:05.996577","2007-03-19 13:29:24.996577","00:38:41"
257,25054,"2007-03-19 20:21:17.996577","2007-03-19 14:08:05.996577","06:13:12"
257,25055,"2007-03-20 13:00:57.996577","2007-03-19 20:21:17.996577","16:39:40"
257,25056,"2007-03-20 23:38:55.996577","2007-03-20 13:00:57.996577","10:37:58"
257,25057,"2007-03-22 07:25:50.996577","2007-03-20 23:38:55.996577","1 day 07:46:55"
257,25058,"2007-03-23 18:18:32.996577","2007-03-22 07:25:50.996577","1 day 10:52:42"
257,25059,"2007-03-23 18:19:55.996577","2007-03-23 18:18:32.996577","00:01:23"
257,31796,"2007-04-07 22:31:15.996577","2007-03-23 18:19:55.996577","15 days 04:11:20"
257,31797,"2007-04-08 04:08:08.996577","2007-04-07 22:31:15.996577","05:36:53"
257,31798,"2007-04-09 22:45:20.996577","2007-04-08 04:08:08.996577","1 day 18:37:12"
257,31799,"2007-04-10 16:28:33.996577","2007-04-09 22:45:20.996577","17:43:13"
257,31800,"2007-04-11 22:14:45.996577","2007-04-10 16:28:33.996577","1 day 05:46:12"
257,31801,"2007-04-12 11:52:06.996577","2007-04-11 22:14:45.996577","13:37:21"
257,31802,"2007-04-27 00:12:05.996577","2007-04-12 11:52:06.996577","14 days 12:19:59"
257,31803,"2007-04-27 06:32:54.996577","2007-04-27 00:12:05.996577","06:20:49"
257,31804,"2007-04-27 18:32:31.996577","2007-04-27 06:32:54.996577","11:59:37"
257,31805,"2007-04-27 19:06:23.996577","2007-04-27 18:32:31.996577","00:33:52"
257,31806,"2007-04-27 19:29:42.996577","2007-04-27 19:06:23.996577","00:23:19"
257,31807,"2007-04-28 19:27:30.996577","2007-04-27 19:29:42.996577","23:57:48"
257,31808,"2007-04-28 23:22:43.996577","2007-04-28 19:27:30.996577","03:55:13"
257,31809,"2007-04-29 03:13:51.996577","2007-04-28 23:22:43.996577","03:51:08"
257,31810,"2007-04-29 13:02:43.996577","2007-04-29 03:13:51.996577","09:48:52"
257,31811,"2007-04-30 01:43:19.996577","2007-04-29 13:02:43.996577","12:40:36"
257,31812,"2007-04-30 09:29:24.996577","2007-04-30 01:43:19.996577","07:46:05"
257,31813,"2007-04-30 20:39:20.996577","2007-04-30 09:29:24.996577","11:09:56"
258,19471,"2007-02-16 15:06:36.996577",NULL,NULL
258,19472,"2007-02-19 10:40:49.996577","2007-02-16 15:06:36.996577","2 days 19:34:13"
258,19473,"2007-02-20 03:19:11.996577","2007-02-19 10:40:49.996577","16:38:22"
258,25060,"2007-03-01 02:12:52.996577","2007-02-20 03:19:11.996577","8 days 22:53:41"
258,25061,"2007-03-01 03:03:11.996577","2007-03-01 02:12:52.996577","00:50:19"
258,25062,"2007-03-01 03:20:38.996577","2007-03-01 03:03:11.996577","00:17:27"
258,25063,"2007-03-01 03:25:58.996577","2007-03-01 03:20:38.996577","00:05:20"
258,25064,"2007-03-01 05:21:16.996577","2007-03-01 03:25:58.996577","01:55:18"
258,25065,"2007-03-18 02:17:07.996577","2007-03-01 05:21:16.996577","16 days 20:55:51"
258,25066,"2007-03-18 03:44:54.996577","2007-03-18 02:17:07.996577","01:27:47"
258,25067,"2007-03-19 23:59:22.996577","2007-03-18 03:44:54.996577","1 day 20:14:28"
258,25068,"2007-03-20 07:41:51.996577","2007-03-19 23:59:22.996577","07:42:29"
258,25069,"2007-03-20 14:30:54.996577","2007-03-20 07:41:51.996577","06:49:03"
258,25070,"2007-03-22 03:00:03.996577","2007-03-20 14:30:54.996577","1 day 12:29:09"
258,31814,"2007-04-07 20:09:32.996577","2007-03-22 03:00:03.996577","16 days 17:09:29"
258,31815,"2007-04-08 08:59:02.996577","2007-04-07 20:09:32.996577","12:49:30"
258,31816,"2007-04-08 18:53:37.996577","2007-04-08 08:59:02.996577","09:54:35"
258,31817,"2007-04-09 14:31:35.996577","2007-04-08 18:53:37.996577","19:37:58"
258,31818,"2007-04-10 06:54:52.996577","2007-04-09 14:31:35.996577","16:23:17"
258,31819,"2007-04-10 20:39:30.996577","2007-04-10 06:54:52.996577","13:44:38"
258,31820,"2007-04-11 00:28:38.996577","2007-04-10 20:39:30.996577","03:49:08"
258,31821,"2007-04-28 06:38:14.996577","2007-04-11 00:28:38.996577","17 days 06:09:36"
258,31822,"2007-04-29 14:24:44.996577","2007-04-28 06:38:14.996577","1 day 07:46:30"
258,31823,"2007-04-30 06:08:25.996577","2007-04-29 14:24:44.996577","15:43:41"
259,19474,"2007-02-16 07:14:52.996577",NULL,NULL
259,19475,"2007-02-16 13:42:44.996577","2007-02-16 07:14:52.996577","06:27:52"
259,19476,"2007-02-16 19:39:26.996577","2007-02-16 13:42:44.996577","05:56:42"
259,19477,"2007-02-18 13:15:55.996577","2007-02-16 19:39:26.996577","1 day 17:36:29"
259,25071,"2007-03-01 09:56:56.996577","2007-02-18 13:15:55.996577","10 days 20:41:01"
259,25072,"2007-03-01 19:51:07.996577","2007-03-01 09:56:56.996577","09:54:11"
259,25073,"2007-03-02 09:29:52.996577","2007-03-01 19:51:07.996577","13:38:45"
259,25074,"2007-03-18 18:12:12.996577","2007-03-02 09:29:52.996577","16 days 08:42:20"
259,25075,"2007-03-19 09:51:46.996577","2007-03-18 18:12:12.996577","15:39:34"
259,25076,"2007-03-19 09:55:36.996577","2007-03-19 09:51:46.996577","00:03:50"
259,25077,"2007-03-19 19:43:11.996577","2007-03-19 09:55:36.996577","09:47:35"
259,25078,"2007-03-20 04:27:43.996577","2007-03-19 19:43:11.996577","08:44:32"
259,25079,"2007-03-20 06:17:04.996577","2007-03-20 04:27:43.996577","01:49:21"
259,25080,"2007-03-20 21:17:49.996577","2007-03-20 06:17:04.996577","15:00:45"
259,25081,"2007-03-21 01:29:05.996577","2007-03-20 21:17:49.996577","04:11:16"
259,25082,"2007-03-22 05:14:23.996577","2007-03-21 01:29:05.996577","1 day 03:45:18"
259,25083,"2007-03-22 22:34:23.996577","2007-03-22 05:14:23.996577","17:20:00"
259,25084,"2007-03-23 00:07:36.996577","2007-03-22 22:34:23.996577","01:33:13"
259,25162,"2007-03-23 04:41:42.996577","2007-03-23 00:07:36.996577","04:34:06"
259,25085,"2007-03-23 08:21:21.996577","2007-03-23 04:41:42.996577","03:39:39"
259,31824,"2007-04-07 09:41:33.996577","2007-03-23 08:21:21.996577","15 days 01:20:12"
259,31825,"2007-04-07 23:52:24.996577","2007-04-07 09:41:33.996577","14:10:51"
259,31826,"2007-04-11 03:28:22.996577","2007-04-07 23:52:24.996577","3 days 03:35:58"
259,31827,"2007-04-12 03:19:15.996577","2007-04-11 03:28:22.996577","23:50:53"
259,31828,"2007-04-27 07:00:34.996577","2007-04-12 03:19:15.996577","15 days 03:41:19"
259,31829,"2007-04-28 05:31:51.996577","2007-04-27 07:00:34.996577","22:31:17"
259,31830,"2007-04-28 06:49:21.996577","2007-04-28 05:31:51.996577","01:17:30"
259,31831,"2007-04-30 11:15:06.996577","2007-04-28 06:49:21.996577","2 days 04:25:45"
259,31832,"2007-04-30 13:45:57.996577","2007-04-30 11:15:06.996577","02:30:51"
259,31833,"2007-04-30 20:17:10.996577","2007-04-30 13:45:57.996577","06:31:13"
260,19478,"2007-02-16 06:18:13.996577",NULL,NULL
260,19479,"2007-02-17 10:03:35.996577","2007-02-16 06:18:13.996577","1 day 03:45:22"
260,19480,"2007-02-17 12:47:03.996577","2007-02-17 10:03:35.996577","02:43:28"
260,19481,"2007-02-17 16:37:30.996577","2007-02-17 12:47:03.996577","03:50:27"
260,19482,"2007-02-17 23:07:01.996577","2007-02-17 16:37:30.996577","06:29:31"
260,19483,"2007-02-19 18:58:47.996577","2007-02-17 23:07:01.996577","1 day 19:51:46"
260,19484,"2007-02-20 05:24:46.996577","2007-02-19 18:58:47.996577","10:25:59"
260,19485,"2007-02-20 22:20:56.996577","2007-02-20 05:24:46.996577","16:56:10"
260,25086,"2007-03-02 02:35:12.996577","2007-02-20 22:20:56.996577","9 days 04:14:16"
260,25087,"2007-03-19 00:41:06.996577","2007-03-02 02:35:12.996577","16 days 22:05:54"
260,25088,"2007-03-19 22:11:18.996577","2007-03-19 00:41:06.996577","21:30:12"
260,25089,"2007-03-20 07:25:37.996577","2007-03-19 22:11:18.996577","09:14:19"
260,25090,"2007-03-20 16:56:54.996577","2007-03-20 07:25:37.996577","09:31:17"
260,25091,"2007-03-20 17:31:51.996577","2007-03-20 16:56:54.996577","00:34:57"
260,25092,"2007-03-20 20:00:24.996577","2007-03-20 17:31:51.996577","02:28:33"
260,25093,"2007-03-21 10:28:04.996577","2007-03-20 20:00:24.996577","14:27:40"
260,25094,"2007-03-21 15:23:13.996577","2007-03-21 10:28:04.996577","04:55:09"
260,25095,"2007-03-21 16:27:35.996577","2007-03-21 15:23:13.996577","01:04:22"
260,31835,"2007-04-07 02:10:33.996577","2007-03-21 16:27:35.996577","16 days 09:42:58"
260,31836,"2007-04-08 11:59:49.996577","2007-04-07 02:10:33.996577","1 day 09:49:16"
260,31837,"2007-04-08 17:43:11.996577","2007-04-08 11:59:49.996577","05:43:22"
260,31838,"2007-04-11 17:37:59.996577","2007-04-08 17:43:11.996577","2 days 23:54:48"
260,31839,"2007-04-27 02:30:59.996577","2007-04-11 17:37:59.996577","15 days 08:53:00"
260,31840,"2007-04-27 09:51:35.996577","2007-04-27 02:30:59.996577","07:20:36"
260,31841,"2007-04-28 09:06:07.996577","2007-04-27 09:51:35.996577","23:14:32"
260,31842,"2007-04-29 07:06:07.996577","2007-04-28 09:06:07.996577","22:00:00"
260,31843,"2007-04-29 07:20:25.996577","2007-04-29 07:06:07.996577","00:14:18"
260,31844,"2007-04-29 16:09:11.996577","2007-04-29 07:20:25.996577","08:48:46"
260,31845,"2007-04-30 01:04:32.996577","2007-04-29 16:09:11.996577","08:55:21"
260,31846,"2007-04-30 10:19:20.996577","2007-04-30 01:04:32.996577","09:14:48"
261,19486,"2007-02-16 16:17:03.996577",NULL,NULL
261,19487,"2007-02-17 01:22:42.996577","2007-02-16 16:17:03.996577","09:05:39"
261,19488,"2007-02-17 09:11:00.996577","2007-02-17 01:22:42.996577","07:48:18"
261,19489,"2007-02-17 15:01:58.996577","2007-02-17 09:11:00.996577","05:50:58"
261,19490,"2007-02-18 14:02:44.996577","2007-02-17 15:01:58.996577","23:00:46"
261,19491,"2007-02-21 10:53:33.996577","2007-02-18 14:02:44.996577","2 days 20:50:49"
261,25096,"2007-03-01 00:58:16.996577","2007-02-21 10:53:33.996577","7 days 14:04:43"
261,25097,"2007-03-17 11:29:06.996577","2007-03-01 00:58:16.996577","16 days 10:30:50"
261,25098,"2007-03-17 14:56:50.996577","2007-03-17 11:29:06.996577","03:27:44"
261,25099,"2007-03-18 05:11:48.996577","2007-03-17 14:56:50.996577","14:14:58"
261,25100,"2007-03-19 15:12:07.996577","2007-03-18 05:11:48.996577","1 day 10:00:19"
261,25101,"2007-03-20 00:35:32.996577","2007-03-19 15:12:07.996577","09:23:25"
261,25102,"2007-03-20 06:54:58.996577","2007-03-20 00:35:32.996577","06:19:26"
261,25103,"2007-03-20 13:11:00.996577","2007-03-20 06:54:58.996577","06:16:02"
261,25104,"2007-03-22 21:37:12.996577","2007-03-20 13:11:00.996577","2 days 08:26:12"
261,31847,"2007-04-09 05:48:01.996577","2007-03-22 21:37:12.996577","17 days 08:10:49"
261,31848,"2007-04-09 20:40:27.996577","2007-04-09 05:48:01.996577","14:52:26"
261,31849,"2007-04-12 02:18:58.996577","2007-04-09 20:40:27.996577","2 days 05:38:31"
261,31850,"2007-04-12 12:57:51.996577","2007-04-12 02:18:58.996577","10:38:53"
261,31851,"2007-04-30 00:33:58.996577","2007-04-12 12:57:51.996577","17 days 11:36:07"
261,31852,"2007-04-30 10:53:24.996577","2007-04-30 00:33:58.996577","10:19:26"
261,31853,"2007-04-30 11:50:20.996577","2007-04-30 10:53:24.996577","00:56:56"
262,19492,"2007-02-16 01:14:54.996577",NULL,NULL
262,19493,"2007-02-19 16:23:14.996577","2007-02-16 01:14:54.996577","3 days 15:08:20"
262,19494,"2007-02-19 21:34:54.996577","2007-02-19 16:23:14.996577","05:11:40"
262,19495,"2007-02-20 02:25:43.996577","2007-02-19 21:34:54.996577","04:50:49"
262,25105,"2007-03-01 06:42:36.996577","2007-02-20 02:25:43.996577","9 days 04:16:53"
262,25106,"2007-03-01 19:14:05.996577","2007-03-01 06:42:36.996577","12:31:29"
262,25107,"2007-03-19 23:23:42.996577","2007-03-01 19:14:05.996577","18 days 04:09:37"
262,25108,"2007-03-20 11:24:09.996577","2007-03-19 23:23:42.996577","12:00:27"
262,25109,"2007-03-21 01:44:41.996577","2007-03-20 11:24:09.996577","14:20:32"
262,25110,"2007-03-21 11:22:48.996577","2007-03-21 01:44:41.996577","09:38:07"
262,25111,"2007-03-22 00:14:24.996577","2007-03-21 11:22:48.996577","12:51:36"
