"payment_id","amount","overall_average","standard_deviation"
26466,"2.99","4.2006056453822965","2.3689455309942720"
26467,"2.99","4.2006056453822965","2.3689455309942720"
26468,"3.99","4.2006056453822965","2.3689455309942720"
26469,"0.99","4.2006056453822965","2.3689455309942720"
26470,"6.99","4.2006056453822965","2.3689455309942720"
26471,"10.99","4.2006056453822965","2.3689455309942720"
26472,"0.99","4.2006056453822965","2.3689455309942720"
26473,"2.99","4.2006056453822965","2.3689455309942720"
26474,"0.99","4.2006056453822965","2.3689455309942720"
26475,"0.99","4.2006056453822965","2.3689455309942720"
26476,"2.99","4.2006056453822965","2.3689455309942720"
26477,"4.99","4.2006056453822965","2.3689455309942720"
26478,"2.99","4.2006056453822965","2.3689455309942720"
26479,"2.99","4.2006056453822965","2.3689455309942720"
26480,"2.99","4.2006056453822965","2.3689455309942720"
26481,"0.99","4.2006056453822965","2.3689455309942720"
26482,"0.99","4.2006056453822965","2.3689455309942720"
26483,"4.99","4.2006056453822965","2.3689455309942720"
26484,"2.99","4.2006056453822965","2.3689455309942720"
26485,"4.99","4.2006056453822965","2.3689455309942720"
26486,"3.99","4.2006056453822965","2.3689455309942720"
26487,"4.99","4.2006056453822965","2.3689455309942720"
26488,"4.99","4.2006056453822965","2.3689455309942720"
26489,"0.99","4.2006056453822965","2.3689455309942720"
26490,"0.99","4.2006056453822965","2.3689455309942720"
26491,"0.99","4.2006056453822965","2.3689455309942720"
26492,"9.99","4.2006056453822965","2.3689455309942720"
26493,"4.99","4.2006056453822965","2.3689455309942720"
26494,"6.99","4.2006056453822965","2.3689455309942720"
26495,"0.99","4.2006056453822965","2.3689455309942720"
26496,"5.99","4.2006056453822965","2.3689455309942720"
26497,"4.99","4.2006056453822965","2.3689455309942720"
26498,"0.99","4.2006056453822965","2.3689455309942720"
26499,"4.99","4.2006056453822965","2.3689455309942720"
26500,"3.99","4.2006056453822965","2.3689455309942720"
26501,"2.99","4.2006056453822965","2.3689455309942720"
26502,"0.99","4.2006056453822965","2.3689455309942720"
26503,"0.99","4.2006056453822965","2.3689455309942720"
26504,"0.99","4.2006056453822965","2.3689455309942720"
26505,"0.99","4.2006056453822965","2.3689455309942720"
26506,"0.99","4.2006056453822965","2.3689455309942720"
26507,"4.99","4.2006056453822965","2.3689455309942720"
26508,"4.99","4.2006056453822965","2.3689455309942720"
26509,"2.99","4.2006056453822965","2.3689455309942720"
26510,"0.99","4.2006056453822965","2.3689455309942720"
26511,"0.99","4.2006056453822965","2.3689455309942720"
26512,"1.99","4.2006056453822965","2.3689455309942720"
26513,"8.99","4.2006056453822965","2.3689455309942720"
26514,"0.99","4.2006056453822965","2.3689455309942720"
26515,"6.99","4.2006056453822965","2.3689455309942720"
26516,"2.99","4.2006056453822965","2.3689455309942720"
26517,"4.99","4.2006056453822965","2.3689455309942720"
26518,"4.99","4.2006056453822965","2.3689455309942720"
26519,"0.99","4.2006056453822965","2.3689455309942720"
26520,"2.99","4.2006056453822965","2.3689455309942720"
26521,"2.99","4.2006056453822965","2.3689455309942720"
26522,"2.99","4.2006056453822965","2.3689455309942720"
26523,"4.99","4.2006056453822965","2.3689455309942720"
26524,"6.99","4.2006056453822965","2.3689455309942720"
26525,"8.99","4.2006056453822965","2.3689455309942720"
26526,"0.99","4.2006056453822965","2.3689455309942720"
26527,"2.99","4.2006056453822965","2.3689455309942720"
26528,"4.99","4.2006056453822965","2.3689455309942720"
26529,"2.99","4.2006056453822965","2.3689455309942720"
26530,"2.99","4.2006056453822965","2.3689455309942720"
26531,"3.99","4.2006056453822965","2.3689455309942720"
26532,"4.99","4.2006056453822965","2.3689455309942720"
26533,"4.99","4.2006056453822965","2.3689455309942720"
26534,"2.99","4.2006056453822965","2.3689455309942720"
26535,"0.99","4.2006056453822965","2.3689455309942720"
26536,"5.99","4.2006056453822965","2.3689455309942720"
26537,"4.99","4.2006056453822965","2.3689455309942720"
26538,"6.99","4.2006056453822965","2.3689455309942720"
26539,"5.99","4.2006056453822965","2.3689455309942720"
26540,"0.99","4.2006056453822965","2.3689455309942720"
26541,"2.99","4.2006056453822965","2.3689455309942720"
26542,"5.99","4.2006056453822965","2.3689455309942720"
26543,"2.99","4.2006056453822965","2.3689455309942720"
26544,"2.99","4.2006056453822965","2.3689455309942720"
26545,"2.99","4.2006056453822965","2.3689455309942720"
26546,"5.99","4.2006056453822965","2.3689455309942720"
26547,"3.99","4.2006056453822965","2.3689455309942720"
26548,"0.99","4.2006056453822965","2.3689455309942720"
26549,"2.99","4.2006056453822965","2.3689455309942720"
26550,"2.99","4.2006056453822965","2.3689455309942720"
26551,"0.99","4.2006056453822965","2.3689455309942720"
26552,"2.99","4.2006056453822965","2.3689455309942720"
26553,"0.99","4.2006056453822965","2.3689455309942720"
26554,"6.99","4.2006056453822965","2.3689455309942720"
26555,"0.99","4.2006056453822965","2.3689455309942720"
26556,"3.99","4.2006056453822965","2.3689455309942720"
26557,"2.99","4.2006056453822965","2.3689455309942720"
26558,"3.99","4.2006056453822965","2.3689455309942720"
26559,"4.99","4.2006056453822965","2.3689455309942720"
26560,"8.99","4.2006056453822965","2.3689455309942720"
26561,"4.99","4.2006056453822965","2.3689455309942720"
26562,"6.99","4.2006056453822965","2.3689455309942720"
26563,"4.99","4.2006056453822965","2.3689455309942720"
26564,"4.99","4.2006056453822965","2.3689455309942720"
26565,"2.99","4.2006056453822965","2.3689455309942720"
26566,"4.99","4.2006056453822965","2.3689455309942720"
26567,"3.99","4.2006056453822965","2.3689455309942720"
26568,"2.99","4.2006056453822965","2.3689455309942720"
26569,"5.99","4.2006056453822965","2.3689455309942720"
26570,"4.99","4.2006056453822965","2.3689455309942720"
26571,"0.99","4.2006056453822965","2.3689455309942720"
26572,"3.99","4.2006056453822965","2.3689455309942720"
26573,"5.99","4.2006056453822965","2.3689455309942720"
26574,"0.99","4.2006056453822965","2.3689455309942720"
26575,"5.99","4.2006056453822965","2.3689455309942720"
26576,"2.99","4.2006056453822965","2.3689455309942720"
26577,"4.99","4.2006056453822965","2.3689455309942720"
26578,"4.99","4.2006056453822965","2.3689455309942720"
26579,"5.99","4.2006056453822965","2.3689455309942720"
26580,"0.99","4.2006056453822965","2.3689455309942720"
26581,"0.99","4.2006056453822965","2.3689455309942720"
26582,"7.99","4.2006056453822965","2.3689455309942720"
26583,"4.99","4.2006056453822965","2.3689455309942720"
26584,"3.99","4.2006056453822965","2.3689455309942720"
26585,"2.99","4.2006056453822965","2.3689455309942720"
26586,"0.99","4.2006056453822965","2.3689455309942720"
26587,"0.99","4.2006056453822965","2.3689455309942720"
26588,"6.99","4.2006056453822965","2.3689455309942720"
26589,"0.99","4.2006056453822965","2.3689455309942720"
26590,"7.99","4.2006056453822965","2.3689455309942720"
26591,"2.99","4.2006056453822965","2.3689455309942720"
26592,"0.99","4.2006056453822965","2.3689455309942720"
26593,"2.99","4.2006056453822965","2.3689455309942720"
26594,"2.99","4.2006056453822965","2.3689455309942720"
26595,"1.99","4.2006056453822965","2.3689455309942720"
26596,"0.99","4.2006056453822965","2.3689455309942720"
26597,"9.99","4.2006056453822965","2.3689455309942720"
26598,"0.99","4.2006056453822965","2.3689455309942720"
26599,"2.99","4.2006056453822965","2.3689455309942720"
26600,"8.99","4.2006056453822965","2.3689455309942720"
26601,"5.99","4.2006056453822965","2.3689455309942720"
26602,"7.99","4.2006056453822965","2.3689455309942720"
26603,"4.99","4.2006056453822965","2.3689455309942720"
26604,"2.99","4.2006056453822965","2.3689455309942720"
26605,"0.99","4.2006056453822965","2.3689455309942720"
26606,"8.99","4.2006056453822965","2.3689455309942720"
26607,"0.99","4.2006056453822965","2.3689455309942720"
26608,"4.99","4.2006056453822965","2.3689455309942720"
26609,"0.99","4.2006056453822965","2.3689455309942720"
26610,"7.99","4.2006056453822965","2.3689455309942720"
26611,"1.99","4.2006056453822965","2.3689455309942720"
26612,"0.99","4.2006056453822965","2.3689455309942720"
26613,"6.99","4.2006056453822965","2.3689455309942720"
26614,"2.99","4.2006056453822965","2.3689455309942720"
26615,"6.99","4.2006056453822965","2.3689455309942720"
26616,"4.99","4.2006056453822965","2.3689455309942720"
26617,"4.99","4.2006056453822965","2.3689455309942720"
26618,"4.99","4.2006056453822965","2.3689455309942720"
26619,"3.99","4.2006056453822965","2.3689455309942720"
26620,"0.99","4.2006056453822965","2.3689455309942720"
26621,"0.99","4.2006056453822965","2.3689455309942720"
26622,"0.99","4.2006056453822965","2.3689455309942720"
26623,"5.99","4.2006056453822965","2.3689455309942720"
26624,"4.99","4.2006056453822965","2.3689455309942720"
26625,"0.99","4.2006056453822965","2.3689455309942720"
26626,"0.99","4.2006056453822965","2.3689455309942720"
26627,"2.99","4.2006056453822965","2.3689455309942720"
26628,"7.99","4.2006056453822965","2.3689455309942720"
26629,"6.99","4.2006056453822965","2.3689455309942720"
26630,"1.99","4.2006056453822965","2.3689455309942720"
26631,"2.99","4.2006056453822965","2.3689455309942720"
26632,"4.99","4.2006056453822965","2.3689455309942720"
26633,"2.99","4.2006056453822965","2.3689455309942720"
26634,"0.99","4.2006056453822965","2.3689455309942720"
26635,"2.99","4.2006056453822965","2.3689455309942720"
26636,"2.99","4.2006056453822965","2.3689455309942720"
26637,"2.99","4.2006056453822965","2.3689455309942720"
26638,"5.99","4.2006056453822965","2.3689455309942720"
26639,"2.99","4.2006056453822965","2.3689455309942720"
26640,"0.99","4.2006056453822965","2.3689455309942720"
26641,"6.99","4.2006056453822965","2.3689455309942720"
26642,"5.99","4.2006056453822965","2.3689455309942720"
26643,"0.99","4.2006056453822965","2.3689455309942720"
26644,"4.99","4.2006056453822965","2.3689455309942720"
26645,"4.99","4.2006056453822965","2.3689455309942720"
26646,"4.99","4.2006056453822965","2.3689455309942720"
26647,"2.99","4.2006056453822965","2.3689455309942720"
26648,"2.99","4.2006056453822965","2.3689455309942720"
26649,"4.99","4.2006056453822965","2.3689455309942720"
26650,"2.99","4.2006056453822965","2.3689455309942720"
26651,"4.99","4.2006056453822965","2.3689455309942720"
26652,"6.99","4.2006056453822965","2.3689455309942720"
26653,"0.99","4.2006056453822965","2.3689455309942720"
26654,"1.99","4.2006056453822965","2.3689455309942720"
26655,"5.99","4.2006056453822965","2.3689455309942720"
26656,"3.99","4.2006056453822965","2.3689455309942720"
26657,"4.99","4.2006056453822965","2.3689455309942720"
26658,"7.99","4.2006056453822965","2.3689455309942720"
26659,"2.99","4.2006056453822965","2.3689455309942720"
26660,"5.99","4.2006056453822965","2.3689455309942720"
26661,"1.99","4.2006056453822965","2.3689455309942720"
26662,"0.99","4.2006056453822965","2.3689455309942720"
26663,"4.99","4.2006056453822965","2.3689455309942720"
26664,"0.99","4.2006056453822965","2.3689455309942720"
26665,"2.99","4.2006056453822965","2.3689455309942720"
26666,"6.99","4.2006056453822965","2.3689455309942720"
26667,"4.99","4.2006056453822965","2.3689455309942720"
26668,"5.99","4.2006056453822965","2.3689455309942720"
26669,"2.99","4.2006056453822965","2.3689455309942720"
26670,"6.99","4.2006056453822965","2.3689455309942720"
26671,"2.99","4.2006056453822965","2.3689455309942720"
26672,"6.99","4.2006056453822965","2.3689455309942720"
26673,"5.99","4.2006056453822965","2.3689455309942720"
26674,"5.99","4.2006056453822965","2.3689455309942720"
26675,"2.99","4.2006056453822965","2.3689455309942720"
26676,"2.99","4.2006056453822965","2.3689455309942720"
26677,"5.99","4.2006056453822965","2.3689455309942720"
26678,"5.99","4.2006056453822965","2.3689455309942720"
26679,"4.99","4.2006056453822965","2.3689455309942720"
26680,"2.99","4.2006056453822965","2.3689455309942720"
26681,"0.99","4.2006056453822965","2.3689455309942720"
26682,"7.99","4.2006056453822965","2.3689455309942720"
26683,"0.99","4.2006056453822965","2.3689455309942720"
26684,"3.99","4.2006056453822965","2.3689455309942720"
26685,"4.99","4.2006056453822965","2.3689455309942720"
26686,"2.99","4.2006056453822965","2.3689455309942720"
26687,"2.99","4.2006056453822965","2.3689455309942720"
26688,"8.99","4.2006056453822965","2.3689455309942720"
26689,"4.99","4.2006056453822965","2.3689455309942720"
26690,"0.99","4.2006056453822965","2.3689455309942720"
26691,"6.99","4.2006056453822965","2.3689455309942720"
26692,"3.99","4.2006056453822965","2.3689455309942720"
26693,"5.99","4.2006056453822965","2.3689455309942720"
26694,"2.99","4.2006056453822965","2.3689455309942720"
26695,"3.99","4.2006056453822965","2.3689455309942720"
26696,"4.99","4.2006056453822965","2.3689455309942720"
26697,"2.99","4.2006056453822965","2.3689455309942720"
26698,"3.99","4.2006056453822965","2.3689455309942720"
26699,"0.99","4.2006056453822965","2.3689455309942720"
26700,"7.99","4.2006056453822965","2.3689455309942720"
26701,"6.99","4.2006056453822965","2.3689455309942720"
26702,"0.99","4.2006056453822965","2.3689455309942720"
26703,"6.99","4.2006056453822965","2.3689455309942720"
26704,"3.99","4.2006056453822965","2.3689455309942720"
26705,"4.99","4.2006056453822965","2.3689455309942720"
26706,"4.99","4.2006056453822965","2.3689455309942720"
26707,"2.99","4.2006056453822965","2.3689455309942720"
26708,"4.99","4.2006056453822965","2.3689455309942720"
26709,"4.99","4.2006056453822965","2.3689455309942720"
26710,"5.99","4.2006056453822965","2.3689455309942720"
26711,"2.99","4.2006056453822965","2.3689455309942720"
26712,"7.99","4.2006056453822965","2.3689455309942720"
26713,"4.99","4.2006056453822965","2.3689455309942720"
26714,"5.99","4.2006056453822965","2.3689455309942720"
26715,"2.99","4.2006056453822965","2.3689455309942720"
26716,"2.99","4.2006056453822965","2.3689455309942720"
26717,"8.99","4.2006056453822965","2.3689455309942720"
26718,"4.99","4.2006056453822965","2.3689455309942720"
26719,"4.99","4.2006056453822965","2.3689455309942720"
26720,"3.99","4.2006056453822965","2.3689455309942720"
26721,"1.99","4.2006056453822965","2.3689455309942720"
26722,"0.99","4.2006056453822965","2.3689455309942720"
26723,"4.99","4.2006056453822965","2.3689455309942720"
26724,"5.99","4.2006056453822965","2.3689455309942720"
26725,"3.99","4.2006056453822965","2.3689455309942720"
26726,"4.99","4.2006056453822965","2.3689455309942720"
26727,"4.99","4.2006056453822965","2.3689455309942720"
26728,"2.99","4.2006056453822965","2.3689455309942720"
26729,"0.99","4.2006056453822965","2.3689455309942720"
26730,"0.99","4.2006056453822965","2.3689455309942720"
26731,"7.99","4.2006056453822965","2.3689455309942720"
26732,"0.99","4.2006056453822965","2.3689455309942720"
26733,"1.99","4.2006056453822965","2.3689455309942720"
26734,"2.99","4.2006056453822965","2.3689455309942720"
26735,"2.99","4.2006056453822965","2.3689455309942720"
26736,"0.99","4.2006056453822965","2.3689455309942720"
26737,"2.99","4.2006056453822965","2.3689455309942720"
26738,"5.99","4.2006056453822965","2.3689455309942720"
26739,"0.99","4.2006056453822965","2.3689455309942720"
26740,"4.99","4.2006056453822965","2.3689455309942720"
26741,"4.99","4.2006056453822965","2.3689455309942720"
26742,"0.99","4.2006056453822965","2.3689455309942720"
26743,"0.99","4.2006056453822965","2.3689455309942720"
26744,"2.99","4.2006056453822965","2.3689455309942720"
26745,"5.99","4.2006056453822965","2.3689455309942720"
26746,"4.99","4.2006056453822965","2.3689455309942720"
26747,"4.99","4.2006056453822965","2.3689455309942720"
26748,"7.99","4.2006056453822965","2.3689455309942720"
26749,"4.99","4.2006056453822965","2.3689455309942720"
26750,"2.99","4.2006056453822965","2.3689455309942720"
26751,"0.99","4.2006056453822965","2.3689455309942720"
26752,"0.99","4.2006056453822965","2.3689455309942720"
26753,"1.99","4.2006056453822965","2.3689455309942720"
26754,"0.99","4.2006056453822965","2.3689455309942720"
26755,"4.99","4.2006056453822965","2.3689455309942720"
26756,"2.99","4.2006056453822965","2.3689455309942720"
26757,"8.99","4.2006056453822965","2.3689455309942720"
26758,"0.99","4.2006056453822965","2.3689455309942720"
26759,"4.99","4.2006056453822965","2.3689455309942720"
26760,"9.99","4.2006056453822965","2.3689455309942720"
26761,"0.99","4.2006056453822965","2.3689455309942720"
26762,"5.99","4.2006056453822965","2.3689455309942720"
26763,"4.99","4.2006056453822965","2.3689455309942720"
26764,"2.99","4.2006056453822965","2.3689455309942720"
26765,"4.99","4.2006056453822965","2.3689455309942720"
26766,"9.99","4.2006056453822965","2.3689455309942720"
26767,"0.99","4.2006056453822965","2.3689455309942720"
26768,"2.99","4.2006056453822965","2.3689455309942720"
26769,"3.99","4.2006056453822965","2.3689455309942720"
26770,"0.99","4.2006056453822965","2.3689455309942720"
26771,"0.99","4.2006056453822965","2.3689455309942720"
26772,"4.99","4.2006056453822965","2.3689455309942720"
26773,"2.99","4.2006056453822965","2.3689455309942720"
26774,"4.99","4.2006056453822965","2.3689455309942720"
26775,"4.99","4.2006056453822965","2.3689455309942720"
26776,"4.99","4.2006056453822965","2.3689455309942720"
26777,"3.99","4.2006056453822965","2.3689455309942720"
26778,"6.99","4.2006056453822965","2.3689455309942720"
26779,"0.99","4.2006056453822965","2.3689455309942720"
26780,"4.99","4.2006056453822965","2.3689455309942720"
26781,"5.99","4.2006056453822965","2.3689455309942720"
26782,"4.99","4.2006056453822965","2.3689455309942720"
26783,"3.99","4.2006056453822965","2.3689455309942720"
26784,"5.99","4.2006056453822965","2.3689455309942720"
26785,"0.99","4.2006056453822965","2.3689455309942720"
26786,"2.99","4.2006056453822965","2.3689455309942720"
26787,"7.99","4.2006056453822965","2.3689455309942720"
26788,"4.99","4.2006056453822965","2.3689455309942720"
26789,"2.99","4.2006056453822965","2.3689455309942720"
26790,"2.99","4.2006056453822965","2.3689455309942720"
26791,"0.99","4.2006056453822965","2.3689455309942720"
26792,"4.99","4.2006056453822965","2.3689455309942720"
26793,"5.99","4.2006056453822965","2.3689455309942720"
26794,"1.99","4.2006056453822965","2.3689455309942720"
26795,"0.99","4.2006056453822965","2.3689455309942720"
26796,"0.99","4.2006056453822965","2.3689455309942720"
26797,"0.99","4.2006056453822965","2.3689455309942720"
26798,"3.99","4.2006056453822965","2.3689455309942720"
26799,"4.99","4.2006056453822965","2.3689455309942720"
26800,"5.99","4.2006056453822965","2.3689455309942720"
26801,"2.99","4.2006056453822965","2.3689455309942720"
26802,"4.99","4.2006056453822965","2.3689455309942720"
26803,"5.99","4.2006056453822965","2.3689455309942720"
26804,"4.99","4.2006056453822965","2.3689455309942720"
26805,"5.99","4.2006056453822965","2.3689455309942720"
26806,"4.99","4.2006056453822965","2.3689455309942720"
26807,"3.99","4.2006056453822965","2.3689455309942720"
26808,"0.99","4.2006056453822965","2.3689455309942720"
26809,"2.99","4.2006056453822965","2.3689455309942720"
26810,"2.99","4.2006056453822965","2.3689455309942720"
26811,"0.99","4.2006056453822965","2.3689455309942720"
26812,"2.99","4.2006056453822965","2.3689455309942720"
26813,"5.99","4.2006056453822965","2.3689455309942720"
26814,"2.99","4.2006056453822965","2.3689455309942720"
26815,"1.99","4.2006056453822965","2.3689455309942720"
26816,"0.99","4.2006056453822965","2.3689455309942720"
26817,"2.99","4.2006056453822965","2.3689455309942720"
26818,"2.99","4.2006056453822965","2.3689455309942720"
26819,"0.99","4.2006056453822965","2.3689455309942720"
26820,"5.99","4.2006056453822965","2.3689455309942720"
26821,"0.99","4.2006056453822965","2.3689455309942720"
26822,"0.99","4.2006056453822965","2.3689455309942720"
26823,"0.99","4.2006056453822965","2.3689455309942720"
26824,"0.99","4.2006056453822965","2.3689455309942720"
26825,"8.99","4.2006056453822965","2.3689455309942720"
26826,"8.99","4.2006056453822965","2.3689455309942720"
26827,"0.99","4.2006056453822965","2.3689455309942720"
26828,"4.99","4.2006056453822965","2.3689455309942720"
26829,"4.99","4.2006056453822965","2.3689455309942720"
26830,"0.99","4.2006056453822965","2.3689455309942720"
26831,"7.99","4.2006056453822965","2.3689455309942720"
26832,"4.99","4.2006056453822965","2.3689455309942720"
26833,"0.99","4.2006056453822965","2.3689455309942720"
26834,"0.99","4.2006056453822965","2.3689455309942720"
26835,"10.99","4.2006056453822965","2.3689455309942720"
26836,"3.99","4.2006056453822965","2.3689455309942720"
26837,"7.99","4.2006056453822965","2.3689455309942720"
26838,"0.99","4.2006056453822965","2.3689455309942720"
26839,"0.99","4.2006056453822965","2.3689455309942720"
26840,"0.99","4.2006056453822965","2.3689455309942720"
26841,"2.99","4.2006056453822965","2.3689455309942720"
26842,"2.99","4.2006056453822965","2.3689455309942720"
26843,"2.99","4.2006056453822965","2.3689455309942720"
26844,"5.99","4.2006056453822965","2.3689455309942720"
26845,"8.99","4.2006056453822965","2.3689455309942720"
26846,"0.99","4.2006056453822965","2.3689455309942720"
26847,"0.99","4.2006056453822965","2.3689455309942720"
26848,"5.99","4.2006056453822965","2.3689455309942720"
26849,"3.99","4.2006056453822965","2.3689455309942720"
26850,"4.99","4.2006056453822965","2.3689455309942720"
26851,"0.99","4.2006056453822965","2.3689455309942720"
26852,"4.99","4.2006056453822965","2.3689455309942720"
26853,"2.99","4.2006056453822965","2.3689455309942720"
26854,"2.99","4.2006056453822965","2.3689455309942720"
26855,"2.99","4.2006056453822965","2.3689455309942720"
26856,"3.99","4.2006056453822965","2.3689455309942720"
26857,"2.99","4.2006056453822965","2.3689455309942720"
26858,"2.99","4.2006056453822965","2.3689455309942720"
26859,"7.99","4.2006056453822965","2.3689455309942720"
26860,"0.99","4.2006056453822965","2.3689455309942720"
26861,"2.99","4.2006056453822965","2.3689455309942720"
26862,"5.99","4.2006056453822965","2.3689455309942720"
26863,"2.99","4.2006056453822965","2.3689455309942720"
26864,"2.99","4.2006056453822965","2.3689455309942720"
26865,"2.99","4.2006056453822965","2.3689455309942720"
26866,"4.99","4.2006056453822965","2.3689455309942720"
26867,"2.99","4.2006056453822965","2.3689455309942720"
26868,"9.99","4.2006056453822965","2.3689455309942720"
26869,"6.99","4.2006056453822965","2.3689455309942720"
26870,"4.99","4.2006056453822965","2.3689455309942720"
26871,"2.99","4.2006056453822965","2.3689455309942720"
26872,"2.99","4.2006056453822965","2.3689455309942720"
26873,"0.99","4.2006056453822965","2.3689455309942720"
26874,"7.99","4.2006056453822965","2.3689455309942720"
26875,"2.99","4.2006056453822965","2.3689455309942720"
26876,"0.99","4.2006056453822965","2.3689455309942720"
26877,"4.99","4.2006056453822965","2.3689455309942720"
26878,"4.99","4.2006056453822965","2.3689455309942720"
26879,"5.99","4.2006056453822965","2.3689455309942720"
26880,"0.99","4.2006056453822965","2.3689455309942720"
26881,"10.99","4.2006056453822965","2.3689455309942720"
26882,"4.99","4.2006056453822965","2.3689455309942720"
26883,"0.99","4.2006056453822965","2.3689455309942720"
26884,"4.99","4.2006056453822965","2.3689455309942720"
26885,"0.99","4.2006056453822965","2.3689455309942720"
26886,"5.99","4.2006056453822965","2.3689455309942720"
26887,"0.99","4.2006056453822965","2.3689455309942720"
26888,"3.99","4.2006056453822965","2.3689455309942720"
26889,"0.99","4.2006056453822965","2.3689455309942720"
26890,"0.99","4.2006056453822965","2.3689455309942720"
26891,"3.99","4.2006056453822965","2.3689455309942720"
26892,"4.99","4.2006056453822965","2.3689455309942720"
26893,"2.99","4.2006056453822965","2.3689455309942720"
26894,"4.99","4.2006056453822965","2.3689455309942720"
26895,"2.99","4.2006056453822965","2.3689455309942720"
26896,"4.99","4.2006056453822965","2.3689455309942720"
26897,"4.99","4.2006056453822965","2.3689455309942720"
26898,"4.99","4.2006056453822965","2.3689455309942720"
26899,"0.99","4.2006056453822965","2.3689455309942720"
26900,"3.99","4.2006056453822965","2.3689455309942720"
26901,"4.99","4.2006056453822965","2.3689455309942720"
26902,"4.99","4.2006056453822965","2.3689455309942720"
26903,"4.99","4.2006056453822965","2.3689455309942720"
26904,"2.99","4.2006056453822965","2.3689455309942720"
26905,"0.99","4.2006056453822965","2.3689455309942720"
26906,"0.99","4.2006056453822965","2.3689455309942720"
26907,"7.99","4.2006056453822965","2.3689455309942720"
26908,"5.99","4.2006056453822965","2.3689455309942720"
26909,"8.99","4.2006056453822965","2.3689455309942720"
26910,"5.99","4.2006056453822965","2.3689455309942720"
26911,"0.99","4.2006056453822965","2.3689455309942720"
26912,"3.99","4.2006056453822965","2.3689455309942720"
26913,"4.99","4.2006056453822965","2.3689455309942720"
26914,"2.99","4.2006056453822965","2.3689455309942720"
26915,"4.99","4.2006056453822965","2.3689455309942720"
26916,"4.99","4.2006056453822965","2.3689455309942720"
26917,"4.99","4.2006056453822965","2.3689455309942720"
26918,"0.99","4.2006056453822965","2.3689455309942720"
26919,"4.99","4.2006056453822965","2.3689455309942720"
26920,"4.99","4.2006056453822965","2.3689455309942720"
26921,"2.99","4.2006056453822965","2.3689455309942720"
26922,"0.99","4.2006056453822965","2.3689455309942720"
26923,"1.99","4.2006056453822965","2.3689455309942720"
26924,"0.99","4.2006056453822965","2.3689455309942720"
26925,"4.99","4.2006056453822965","2.3689455309942720"
26926,"4.99","4.2006056453822965","2.3689455309942720"
26927,"0.99","4.2006056453822965","2.3689455309942720"
26928,"0.99","4.2006056453822965","2.3689455309942720"
26929,"2.99","4.2006056453822965","2.3689455309942720"
26930,"1.99","4.2006056453822965","2.3689455309942720"
26931,"5.99","4.2006056453822965","2.3689455309942720"
26932,"2.99","4.2006056453822965","2.3689455309942720"
26933,"4.99","4.2006056453822965","2.3689455309942720"
26934,"0.99","4.2006056453822965","2.3689455309942720"
26935,"9.99","4.2006056453822965","2.3689455309942720"
26936,"9.99","4.2006056453822965","2.3689455309942720"
26937,"3.99","4.2006056453822965","2.3689455309942720"
26938,"9.99","4.2006056453822965","2.3689455309942720"
26939,"2.99","4.2006056453822965","2.3689455309942720"
26940,"0.99","4.2006056453822965","2.3689455309942720"
26941,"0.99","4.2006056453822965","2.3689455309942720"
26942,"0.99","4.2006056453822965","2.3689455309942720"
26943,"5.99","4.2006056453822965","2.3689455309942720"
26944,"0.99","4.2006056453822965","2.3689455309942720"
26945,"3.99","4.2006056453822965","2.3689455309942720"
26946,"2.99","4.2006056453822965","2.3689455309942720"
26947,"2.99","4.2006056453822965","2.3689455309942720"
26948,"2.99","4.2006056453822965","2.3689455309942720"
26949,"4.99","4.2006056453822965","2.3689455309942720"
26950,"1.99","4.2006056453822965","2.3689455309942720"
26951,"2.99","4.2006056453822965","2.3689455309942720"
26952,"4.99","4.2006056453822965","2.3689455309942720"
26953,"8.99","4.2006056453822965","2.3689455309942720"
26954,"4.99","4.2006056453822965","2.3689455309942720"
26955,"6.99","4.2006056453822965","2.3689455309942720"
26956,"4.99","4.2006056453822965","2.3689455309942720"
26957,"2.99","4.2006056453822965","2.3689455309942720"
26958,"5.99","4.2006056453822965","2.3689455309942720"
26959,"8.99","4.2006056453822965","2.3689455309942720"
26960,"2.99","4.2006056453822965","2.3689455309942720"
26961,"7.99","4.2006056453822965","2.3689455309942720"
26962,"7.99","4.2006056453822965","2.3689455309942720"
26963,"2.99","4.2006056453822965","2.3689455309942720"
26964,"4.99","4.2006056453822965","2.3689455309942720"
26965,"2.99","4.2006056453822965","2.3689455309942720"
26966,"2.99","4.2006056453822965","2.3689455309942720"
26967,"4.99","4.2006056453822965","2.3689455309942720"
26968,"0.99","4.2006056453822965","2.3689455309942720"
26969,"0.99","4.2006056453822965","2.3689455309942720"
26970,"2.99","4.2006056453822965","2.3689455309942720"
26971,"0.99","4.2006056453822965","2.3689455309942720"
26972,"0.99","4.2006056453822965","2.3689455309942720"
26973,"2.99","4.2006056453822965","2.3689455309942720"
26974,"4.99","4.2006056453822965","2.3689455309942720"
26975,"4.99","4.2006056453822965","2.3689455309942720"
26976,"3.99","4.2006056453822965","2.3689455309942720"
26977,"4.99","4.2006056453822965","2.3689455309942720"
26978,"10.99","4.2006056453822965","2.3689455309942720"
26979,"4.99","4.2006056453822965","2.3689455309942720"
26980,"5.99","4.2006056453822965","2.3689455309942720"
26981,"5.99","4.2006056453822965","2.3689455309942720"
26982,"4.99","4.2006056453822965","2.3689455309942720"
